text_ready,label,style,style_ru
италия начаться суд бывший премьер министр этот страна сильвио берлускони адвокат дэвид миллсом david mills сообщать cnn лидер оппозиция обвинять тот год заплатить миллс взятка размер тысяча доллар дать ложный показание время два другой судно против берлускони защитник бывший премьера начаться процесс николо гединить nicolo ghedini заявить подзащитный бояться нечего никакой доказательство обвинение располагать единственный проблема берлускони стать пустой потеря время тот случай оба подсудимый быть признать виновный грозить три восемь год тюрьма денежный штраф берлускони начаться процесс далеко первый самый серьёзный жизнь отмечать cnn,2,journalistic,Публицистический
понедельник перед британский суд предстать афганец который подозревать причастность угон самолёт авиакомпания ariana февраль угон завершиться мирный исход прошлый четверг террорист сдаться пассажир быть освободить после четырёхдневный переговоры лондонский аэропорт стэнстед полиция продолжать допрос ещё шестеро афганец сообщать риа новость три человек освободить арест предоставить право обратиться британский власть просьба предоставление убежище пассажир угнать лайнер покинуть минувший ночью великобритания зафрахтовать самолёт британский министерство иностранный дело подтвердить борт специально прилететь афганистан самолёт покинуть великобритания семь ребёнок восемь женщина мужчина ранее предполагаться родина вернуться афганец данные агентство reuters пассажир угнать лайнер вернуться родина напомнить бывший заложник изъявить желание вернуться пассажир обратиться иммиграционный власть великобритания просьба предоставить убежище сообщать ввс угон самолёт ситуация запросить политический убежище пассажир вызвать великобритания оживлённый дискуссия порядок приём иммигрант страна заявление министр иностранный дело правительство талиб вакил ахмад мутаваккил предоставление политический убежище афганский гражданин прибыть великобритания угнать самолёт быть содействовать новый террористический акция слово это человек предоставить убежище новый потенциальный угонщик стать использовать метод бегство запад следовать чётко разделять тот пытаться бежать запад политический экономический причина считать мутаваккила правительство талиб быть приветствовать возвращение афганец находиться угнать самолёт просить убежище быть наказать сообщить министр,2,journalistic,Публицистический
индийский штат мадхие прадеш собака спасти хозяин тигр это сообщать информационный портал gulf news летний панчам гаджба pancham gajbe вместе брат собака возвращаться лес деревня суббота июнь индиец идти сквозь кустарник перед неожиданно появиться тигр хищник прыгнуть гаджба сбить нога поранить рука голова собачий лай отвлечь тигр брат гаджба побежать деревня вскоре житель деревня примчаться помощь оружие время пока появиться пёс продолжать лаять заслышать шум хищник убежать волосок смерть тигр стоять надо я прежде чем смочь добраться мой горло собака начало лаять заставить тигр отступить назад некоторый время стоять место рассказать мужчина гаджба госпитализировать сейчас здоровье ничего угрожать представитель лесной департамент призвать человек можно маленький ходить лес май сообщаться собака обнаружить таиланд среди поле похоронить заживо новорождённый ребёнок хозяин пёс откопать младенец отвезти больница здоровье ничего угрожать,2,journalistic,Публицистический
министр внутренний дело грузия вано мерабишвили призвать командование группа российский войско закавказье грвз сотрудничать грузинский правоохранительный орган выявление штаб российский войско преступный группа заниматься незаконный продажа оружие сообщать интерфакс выступать понедельник вечером эфир телекомпания рустави министр напомнить задержание один член этот преступный группа тимур григалашвили осуществить ранее день специальный оперативный департамент мвд допросить задержать располагать информация тот входить состав группа лицо продавать оружие добавлять риа новость слово мерабишвили сговор задержать григалашвили состоять человек занимать высокий должность грвз министр отметить грузинский следователь иметь возможность проводить оперативный действие территория штаб грвз быть сложно содействие российский командование выявить лицо этот преступный группа мерабишвили исключить сотрудник грвз продавать оружие представитель сухумский цхинвальский режим ранее понедельник представитель грвз заявить считать инцидент задержание тимур григалашвили исчерпать поскольку последний никакой отношение грвз иметь слово официальный представитель грвз владимир купарадзе тимур григалашвили являться гражданин россия являться военнослужащий входить персонал грвз кроме тот купарадзе отметить недостача боеприпас тбилисский гарнизон григалашвили якобы сбывать оружие выявить,2,journalistic,Публицистический
опасение повод тот роснефть пожертвовать рентабельность ради быстрый рост бизнес преувеличить такой мнение высказать аналитик citigroup нефтегазовый сектор рональд смит интервью агентство bloomberg слово эксперт результат роснефть это год удивить инвестор заявить агентство ход разговор менеджмент активно обсуждаться отдача инвестиция важно подчеркнуть похоже исходить высокий руководство сулить соблюдение дисциплина отметить аналитик рональд смит подчеркнуть долг компания представлять проблема бизнес компания слово находиться хороший положение располагать запас денежный средство иметь возможность рефинансировать текущий обязательство покупка башнефть слово аналитика citigroup позитивный отразиться прибыль роснефть заплатить справедливый цена нормальный необходимо смотреть вклад производительность мочь добиться улучшение обязательно доступный другой игрок отметить аналитик подчеркнуть повысить привлекательность роснефть мочь потенциальный налоговый льгота обводнить месторождение нефтяной бизнес россия слово определение рентабельный просто государство забирать основный часть прибыль вид налог отрасль слово напоминать зарегулировать электроэнергетика это главный качество руководство становиться способность политический путём добиваться такой режим регулирование обеспечить более высокий прибыль citi давать самый высокий целевой цена акция роснефть уровень доллар свидетельствовать дать терминал bloomberg оценка процент выше текущий котировка процент выше средний целевой цена середина январь крупный банк повысить прогноз цена акция глобальный депозитарный расписка гдр роснефть частность аналитик bank america merrill lynch повысить целевой стоимость гдр компания процент доллар банк прогнозировать роснефть итог год опередить другой нефтегазовый компания темп рост добыча новый месторождение достигнуть миллион тонна рекордный процент,2,journalistic,Публицистический
компания rovio mobile разработать игра angry birds нанять дэвид мэйзесть david maisel должность специальный советник это сообщаться официальный блог rovio слово представитель rovio мэйзел помочь компания построить новый стратегия область развлечение сообщаться дэвид мэйзел возможно стать исполнительный продюсер будущее фильм angry birds слух тот производство кинокартина стартовать самый близкий время появиться июнь год rovio mobile выкупить финский анимационный студия kombo середина июнь получить finnish film foundation грант тысяча евро создание кинолента официальный информация начало съёмка пока ранее дэвид мэйзел работать marvel entertainment год возглавлять marvel studios уйти оттуда после тот год компания выкупить disney мэйзел исполнительный продюсер такой фильм железный человек железный человек невероятный халк тор первый мститель angry birds разработать rovio mobile впервые выйти платформа ios декабрь год дальнейший компания адаптировать игра другой мобильный платформа потом выпустить версия настольный компьютер консоль angry birds стать один самый популярный игра мобильный платформа лёт год скачать более миллион раз,2,journalistic,Публицистический
суд санкт петербург вынести приговор летний ян зуев сообщник подросток убийство член союз художник евграф паймановый это понедельник ноябрь сообщить интерфакс объединить пресс служба городской судно девушка признать виновный тот вовлечь летний юноша разбой убийство зуев суд приговорить год колония несовершеннолетний подельник осудить восемь год быть отбывать воспитательный колония суд удовлетворить иск жена убитый сумма три миллион рубль июль год дом литейный проспект обнаружить тело летний художник паймановый ножевой ранение через два день быть задержать подозревать выясниться ход расследование живописец после инсульт приковать инвалидный кресло писать петербургский дневник супруг преподавать государственный бюджетный общеобразовательный учреждение морской школа предложить учиться зуев уроженка ростов поработать сиделка больной художник девушка поселить пустовать квартира улица седов поручить присматривать паймановое время отъезд супруг зуев подговорить сокурсник убить художник качество гонорар разрешить забрать квартира ценность поздний экспертиза оценить предмет тысяча рубль пустить расследование ложный след девушка приказать подельник вырезать один картина сказать приятель выдать себя сантехника который раз ждать хозяин квартира сам зуев должный отсидеться кафе после убийство вернуться квартира обнаружить труп вызвать полиция суд допросить главный свидетель дружить подсудимый подросток рассказать ян попросить расправиться художник надоесть должный участвовать убийство он деньга проезд июль друг зарезать художник приехать он подарить украсть квартира дорогостоящий часы потом приятель поехать магазин купить одежда ноутбук смартфон художник реалист евграф семёнович пайман родиться год чувашия член союз художник год,2,journalistic,Публицистический
посольство сша турция заявить сокращать визовый услуга после тот один сотрудник дипмиссия задержать прошлый неделя это сообщать reuters такой решение принять после тот власть турция среда октябрь арестовать гражданин республика работать консульство сша стамбул обвинить связь проповедник фетуллах гюлен который анкара обвинять организация неудавшийся государственный переворот год недавний событие заставить правительство соединить штат провести переоценка приверженность правительство турция безопасность миссия персонал сша говориться заявление миссия анкара свести минимум количество посетитель наш посольство консульство пока оценка продолжаться сразу приостановить выдача неиммиграционный виза дипломатический представительство сша турция отметить миссия июль год турция произойти путч результат который погибнуть человек ещё более тысяча получить ранение после это республика пройти массовый чистка орган власть спецслужба суд армия образовательный учреждение анкара обвинить организация мятеж гюлен проживать сша год проповедник отвергать обвинение настаивать свой непричастность попытка госпереворот,2,journalistic,Публицистический
покупатель московский область предпочитать приобретать дача участок площадь менее сотка заявить пятница ход онлайн конференция развитие рынок загородный недвижимость сайт риа новость руководитель направление загородный недвижимость миан агентство недвижимость светлана кондачковый слово кондачков привычный шесть сотка давно перестать основный целевой сегмент это рынок хотя занимать значительный доля структура спрос загородный недвижимость московский область размер участок интересный потребитель рамка эконом класс год год увеличиваться несмотря рост цена сейчас слово кондачков наиболее ликвидный объект рынок загородный недвижимость подмосковье являться коттедж строиться организовать коттеджный посёлок земельный участок индивидуальный застройка среднее коттедж эконом класс выполнить чистовой отделка организовать посёлок стоить тысяча доллар кондачковый уточнить средний стоимость квадратный метр таунхаус расположить город составлять тысяча доллар средний стоимость квадратный метр типовой городской квартира москва более четыре тысяча доллар,2,journalistic,Публицистический
сербский власть начать операция поиск бывший военачальник боснийский серб ратко младич скрываться гаагский трибунал это сообщать операция проходить белград город аранджеловац примерно километр сербский столица данные издание белград обыск пройти ресторан частный дом мероприятие аранджеловац длиться три час после что город покинуть пять автомобиль жандармерия причём лицо пассажир быть скрытый маска свидетельство очевидец ход операция никто задержать конфискация проводиться местонахождение младич неизвестно год операция поиск проводиться регулярно предполагаться либо находиться район белград либо сбежать черногория босния герцеговина июнь семья младич официально попросить белградский суд признать умерший ходатайство отклонить ратко младич обвиняться международный трибунал бывший югославия геноцид боснийский мусульманин год боснийский война начало младич возглавлять генштаб вооружённый сила боснийский республика сербский,2,journalistic,Публицистический
понедельник август наставник национальный команда россия футбол гуус хиддинк начать первый тренировочный сбор представить новый тренерский штаб футболист готовиться товарищеский матч латвия состояться москва август стадион локомотив голландский специалист отметить российский футбол обладать больший потенциал должный сделать реализовать подчеркнуть хиддинк обращаться игрок многий видеть впервые надеяться найти взаимопонимание встреча присутствовать президент российский футбольный союз рфс виталий мутко напомнить главный цель сборная попасть чемпионат европа год отметить контракт хиддинк рассчитать именно лето мочь продлить ещё два год случай успешный выступление сборная касаться помощник хиддинк понедельник игрок быть представить игорь корнеев менеджер сборная альберд два другой член тренерский штаб александр бородюк ренат дасаев большинство футболист хорошо знакомый работа сборная прошлый,2,journalistic,Публицистический
американский учёный создать материал преобразовать тепло электричество рекордный эффективность превышать два раз эффективность известный подобный материал работа опубликовать журнал nature краткий описание приводить nature news термоэлектрик называть вещество способный вырабатывать электричество различие температура разный зона материал эффективность преобразование определяться два многое противоречивый требование выше чем хороший такой материал проводить электричество чем плохой проводить тепло вещество очень низкий сопротивление быть неэффективно термоэлектрик оно хорошо проводить тепло градиент температура такой вещество быстро выровняться преобразование энергия прекратиться добиться низкий теплопроводность высокий электрический проводимость учёный удаться счёт изменение микроструктура материал исследователь использовать классический термоэлектрик теллурид свинец pbte добавить он вкрапление нанокристалл теллурид стронций изменять электрический проводимость нарушать упорядочить структура материал следовательно теплопроводность кроме тот учёный создавать получить материал микроскопический трещина позволять тепло свободно двигаться толща материал незначительно влиять сопротивление результат удаться добиться двукратный увеличение эффективность преобразование тепло процент эффективный термоэлектрик иметь большой значение энергетика более два треть работа затрачиваться производство электроэнергия теряться вид тепло можно использовать кроме тот термоэлектрик иногда использоваться основной источник электричество например марсоход кьюриосити который тепло вырабатываться плутониевый топливный элемент,2,journalistic,Публицистический
фсин против досрочный освобождение бывший чиновница минобороны евгения васильев осудить пять год заключение хищение продажа имущество военный ведомство это заявить судья судогодский районный суд владимирский область август рассматриваться ходатайство условно досрочный освобождение васильев передавать тасс защита глава департамент имущественный отношение просить суд случай принятие решение удо немедленно освободить зачитать заявление администрация колония васильев отбывать срок характеризоваться положительно участвовать концерт культурный мероприятие опрятный хорошо налаживать отношение другой осудить сообщаться кроме тот администрация отмечать осудить васильев хорошо заправлять постель собираться трудоустроиться вести законопослушный образ жизнь согласно результат зачитать суд психологический экспертиза васильев индивидуальный программа психологический коррекция личность пройти полностью прогноз поведение воля скорее благоприятный вероятность возможный рецидив небольшой дело оборонсервис главный фигурант который являться евгений васильев возбудить год пресненский суд москва май приговорить васильев пять год колония общий режим признать виновный шесть эпизод мошенничество особо крупный размер часть статья уголовный кодекс легализация незаконно получить денежный средство статья злоупотребление должностной полномочие статья другой фигурант дело суд приговорить заключение срок год год месяц связь дело оборонсервис осень год пост министр оборона уволить анатолий сердюков проходить свидетель помимо основный уголовный дело следствие возбудить несколько менее крупный дело коррупция армия сердюков фигурант один поздний попасть амнистия,2,journalistic,Публицистический
иракский боевик удерживать заложник американский журналист намерить отпустить суббота сообщать reuters заявление террорист разместить пятница один исламистский сайт американский журналист заложник быть освободить полдень суббота поскольку согласный политика администрация сша ирак говориться заявление боевик называть имя журналист считать агентство иметь вид мик гаре micah garen сотрудник нью йоркский компания four corners media похитить прошлый неделя район насирия менее террорист именовать себя секретный боевой группа армия махдить ранее эфир канал аль джазира боевик похитить гаре называть себя бригада мученик пятница аль джазира продемонстрировать ещё один плёнка который мик гаре обращаться власть сша просьба прекратить бой неджеф продолжаться восстание сторонник радикальный шиитский лидер муктада аль садра армия махдить кроме тот американец сообщить вполне здоровый хорошо обращаться,2,journalistic,Публицистический
индийский город вадодар штат гуджарат крокодил забраться туалет частное дом это сообщать издание khaleej times хозяин владение разбудить шум раздаваться уборная решить туда залезть кошка пойти она открыть дверь мужчина увидеть крокодил сидеть угол скалиться он выскочить туалет позвонить фонд спасение дикий животное специалист отлов крокодил прислать фонд понадобиться около час справиться рептилия сложноватый делать потёмки объяснить один тот крокодил оказаться агрессивный длина хищник составлять около метр весь видимость забрести дом река вишвамитри протекать поблизости конец май сообщаться житель американский штат флорида который укусить королевский питон поднять крышка унитаз пострадать оказать медицинский помощь питон метр длина доставить ветеринарный клиника,2,journalistic,Публицистический
потеря бюджет новый система налогообложение предприятие нефтяной отрасль система составить миллиард рубль год бюджет быть нести убыток течение близкий пять год это передавать риа новость заявить заместитель министр финансы россия сергей шаталов слово убыток возникнуть связь несколько компания приступить реализация затратный инвестиционный проект рассчитать прежний система налогообложение правительство принять решение компенсировать незапланированный убыток компания нефтяной отрасль предоставить ряд льгота введение новый налоговый режим пострадать башнефть татнефть отмечать агентство минфин предлагать этот компания ввести налоговый вычет татнефть мочь достигнуть миллиард рубль год башнефть миллиард сергей шаталов отметить предполагать потеря бюджет поменять план изменение система налогообложение предприятие нефтяной отрасль несколько предприятие нефтяной отрасль заявить выигрывать новый система налогообложение слово представитель лукойл случай сохранение цена нефть более доллар баррель компания дополнительно заработать год миллион доллар ранее минфин оценивать выпадать доход введение система миллиард рубль весь доход российский бюджет нефтяной отрасль год составить триллион рубль счёт налог добыча нефть триллион рубль нефтяной экспортный пошлина система направить поддержка реализация нефтепродукт внутри россия вместо экспорт система должный сделать более прибыльный добыча нефть начать работать январь год данные минфин результат изменение система налогообложение экспортный пошлина нефть снизиться год доллар тонна,2,journalistic,Публицистический
киев направить нота протест внешнеполитический ведомство россия повод посещение министр оборона сергей шойгу крым это пятница июнь сообщать пресс служба мид украина мид украина выражать протест связь несогласованный украинский сторона пребывание июнь текущий год суверенный территория украина международный признанный граница министр оборона российский федерация сергей шойгу говориться сообщение ведомство май киев выразить протест связь визит российский премьер министр дмитрий медведев крым мид украина заявить пребывание медведев территория полуостров являться откровенный пренебрежение сторона российский власть государственный суверенитет украина март украинский внешнеполитический ведомство заявить решительный протест после посещение полуостров президент россия владимир путин мид отметить празднование годовщина воссоединение крым россия выглядеть цинично фон серьёзный экономический социальный гуманитарный проблема полуостров крым войти состав россия итог референдум год который подавлять большинство проголосовать выступить решение киев признать итог крымский референдум москва свой очередь настаивать процедура воссоединение полуостров соответствовать международный право,2,journalistic,Публицистический
один сторона корпоративный конфликт вокруг итакинский золоторудный месторождение забайкалье претендовать контроль месторождение декабрь предпринять попытка сместить должность генеральный директор компания ксеньевский прииск егор литуевый это сообщить лента представитель действовать администрация компания слово попытка захват осуществить следующий схема следственный орган ведущий расследование относительно ситуация предприятие подача второй сторона конфликт аффилировать бизнесмен сергей янчуков декабрь обратиться суд ходатайство отстранить литуевый должность слово источник лента уведомление заседание суд поступить администрация ксеньевский прииск час сам заседание мнение представитель компания сделать тот позволить егор литуева защитник присутствовать рассмотрение заявление центральный районный суд чита отклонить ходатайство следствие временной отстранение егор литуевый должность это слово источник лента сторона янчукова пытаться представить ситуация будто литуевый быть генеральный директор потенциально мочь воздействовать свидетель затруднять следствие доступ информационный ресурс прииск суд увидеть достаточный основание смещение литуевый пост мнение суд никакой достоверный данные тот егор литуевый использовать служебный положение цель воздействие остальной участник уголовный дело странно следователь смущать факт решение суд право собственность ксеньевский прииск принадлежать виктор литуева янчук обязать выплатить неустойка около полмиллиарда рубль отметить адвокат сергей малюкин это довод следствие тот раз большой полусотня человек говорить невиновность егор литуевый значит подговорить смехотворный доказательство этот утверждение следствие предоставлять чем вызывать сомнение собственный объективность отдельно хотеть отметить принципиальность судья центральный районный суд город чита судья быть подробно изучить представить следователь материал ввиду отсутствие реальный основание отстранение должность литуевый удовлетворение ходатайство следователь отказать подчеркнуть итак новый день сурок случиться сторона янчукова опять экзистенциальный тупик оставаться ответ логичный вопрос следователь который владелец мангазея держать короткий поводок сколько можно исполнять заведомо невыполнимый миссия указка зять украинский олигарх задаваться вопрос источник лента ранее акционер ксеньевский прииск виктор литуевый отец егор литуевый приобрести лицензия разработка перспективный итакинский месторождение после что испытывать нехватка средство развитие привлечь партнёр владелец группа компания мангазея сергей янчукова зять украинский олигарх леонид черновецкий согласно договор янчук должный внести оговорить специальный соглашение сумма совместный проект получить контроль месторождение янчук начать затягивать оплата соглашение литуевый старший обратиться арбитраж требование вернуть актив после несколько инстанция суд обязать янчукова отдать месторождение законный владелец выплатить неустойка свой очередь янчук желать терять актив запустить контрмера против гендиректор ксеньевский прииск егор литуевый возбудить уголовный дело якобы незаконный рубка лес растрата средство собственный компания литуевый младший спешный порядок задержать посадить сизый версия следователь литуевый младший вывести компания миллион рубль подрядчик неоказать услуга действовать администрация ксеньевский прииск утверждать янчук мочь знать этот услуга поскольку именно назначить свой финансовый контролёр компания регулярно получать отчёт весь платёж визировать свой подпись август егор литуевый освободить решение суд ограничение передвижение это утверждать компания существовать письменный договор сторона тот янчук иметь право претендовать доход прииск,2,journalistic,Публицистический
